eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,ingroup,ingroup2,ingroup3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.01201E+11,2012,1,5,,0,,95,Iraq,10,Middle East & North Africa,Dhi Qar,Al-Batha,31.135535,45.861207,1,0,,"01/05/2012: A suicide bomber detonated an explosive vest next to a Shiite pilgrim procession in Al Batha area, Dhi Qar governorate, Iraq. Forty-four people were killed and 70 injured in the attack. This was one of five similar attacks in Iraq on this date. No group claimed responsibility, but police attributed the incident to Sunnis.",1,1,1,0,,.,1,1,1,3,Bombing/Explosion,,.,,.,14,Private Citizens & Property,69,Religion Identified,Not Applicable,Shiite Pilgrims,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Muslim Fundamentalists,,,,,484,,,,"The specific motive is unknown; however, Sunni attackers have often perpetrated similar attacks with the goal of pitting Iraq's Sunnis and Shiites against each other in warfare.",0,,,1,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,.,,.,,.,,.,,.,,.,,45,0,1,70,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""1 Shiite pilgrim killed, 10 wounded,"" CNN Wire, January 9, 2012.","""Bombings across Iraq kill dozens of Shiites; Wave of attacks comes amid political crisis; 44 pilgrims die in one blast,"" International Herald Tribune, January 6, 2012.","""3RD LEAD: 60 killed in series of bombings in Iraq Eds: Raises toll; adds attack in southern Iraq,"" DPA (Berlin), January 5, 2012.",START Primary Collection,-9,-9,0,-9,"201201050005, 201201050006, 201201050007, 201201050008"
2.01201E+11,2012,1,5,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.373786,44.446499,1,0,Sadr City area,"01/05/2012: An explosive device attached to a motorcycle detonated near a group of day laborers waiting to board a bus in Sadr city neighborhood, Baghdad city, Baghdad governorate, Iraq. Eight people were killed and 10 injured in this attack. This was one of five similar attacks in Iraq on this date. No group claimed responsibility for the incident, but sources suspected Sunnis.",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Not Applicable,Laborers,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Muslim Fundamentalists,,,,,484,,,,"The specific motive is unknown; however, Sunni attackers have often perpetrated similar attacks with the goal of pitting Iraq's Sunnis and Shiites against each other in warfare.",0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,15,Vehicle,,.,,.,,.,,.,,.,,.,A motorcycle was used in the attack.,6,0,1,18.5,0,0,-9,,.,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,.,,Casualty numbers for this attack represent an equal division of a cumulative total of casualties covering incidents 201201050005 and 201201050006.,"""3RD LEAD: 60 killed in series of bombings in Iraq Eds: Raises toll; adds attack in southern Iraq,"" DPA (Berlin), January 5, 2012.","""Twin explosions in Shiite area of Baghdad kill 6,"" Associated Press Online, January 5, 2012.","""Scores killed in Iraq bombings;  Shiites targeted ahead of holy day near shrines,"" USA TODAY, January 6, 2012.",START Primary Collection,-9,-9,0,-9,"201201050004, 201201050006, 201201050007, 201201050008"
2.01201E+11,2012,1,5,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.373786,44.446499,1,0,Sadr City area,"01/05/2012: An explosive device attached to a motorcycle detonated in Sadr city neighborood, Baghdad city, Baghdad governorate, Iraq. One person was killed and six injured in this attack. This was one of five attacks perpetrated in Iraq on this date. No group claimed responsibility for the incident, but sources suspected Sunni militants.",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Not Applicable,Laborers,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Muslim Fundamentalists,,,,,484,,,,"The specific motive is unknown; however, Sunni attackers have often perpetrated similar attacks with the goal of pitting Iraq's Sunnis and Shiites against each other in warfare.",0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,15,Vehicle,,.,,.,,.,,.,,.,,.,A motorcycle was used in the attack.,5,0,1,18.5,0,0,-9,,.,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,.,,Casualty numbers for this attack represent an equal division of a cumulative total of casualties covering incidents 201201050005 and 201201050006.,"""3RD LEAD: 60 killed in series of bombings in Iraq Eds: Raises toll; adds attack in southern Iraq,"" DPA (Berlin), January 5, 2012.","""Twin explosions in Shiite area of Baghdad kill 6,"" Associated Press Online, January 5, 2012.","""Scores killed in Iraq bombings;  Shiites targeted ahead of holy day near shrines,"" USA TODAY, January 6, 2012.",START Primary Collection,-9,-9,0,-9,"201201050004, 201201050005, 201201050007, 201201050008"
2.01201E+11,2012,1,5,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Kazimiyah,33.31385,44.186691,1,0,,"01/05/2012: An explosives-laden vehicle detonated in a public square in Al-Kazimiyah area, Al Anbar governorate, Iraq. This was one of five attacks against Shiites on this date in Iraq and one of two attacks in Al-Kazimiyah. Across the two attacks in Al-Kazimiyah, 15 people were killed and 32 injured. No group claimed responsibility, but sources attributed the incident to Sunnis.",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Muslim Fundamentalists,,,,,484,,,,"The specific motive is unknown; however, Sunni attackers have often perpetrated similar attacks with the goal of pitting Iraq's Sunnis and Shiites against each other in warfare.",0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,15,Vehicle,,.,,.,,.,,.,,.,,.,,7.5,0,0,16,0,0,-9,,.,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,.,,Casualty numbers for this attack represent an equal division of a cumulative total of casualties covering incidents 201201050007 and 201201050008.,"""3RD LEAD: 60 killed in series of bombings in Iraq Eds: Raises toll; adds attack in southern Iraq,"" DPA (Berlin), January 5, 2012.","""Baghdad blasts against Shiite districts kill 21,"" Agence France Presse, January 5, 2012.","""Scores killed in Iraq bombings;  Shiites targeted ahead of holy day near shrines,"" USA TODAY, January 6, 2012.",START Primary Collection,-9,-9,0,-9,"201201050004, 201201050005, 201201050006, 201201050008"
2.01201E+11,2012,1,5,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Kazimiyah,33.31385,44.186691,1,0,,"01/05/2012: An explosives-laden vehicle detonated in a public square in Al-Kazimiyah area, Al Anbar governorate, Iraq. This was one of five attacks against Shiites in Iraq on this date and one of two attacks in Al-Kazimiyah. Across the two attacks in Al-Kazimiyah, 15 people were killed and 32 injured. No group claimed responsibility, but sources attributed the incident to Sunnis.",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Muslim Fundamentalists,,,,,484,,,,"The specific motive is unknown; however, Sunni attackers have often perpetrated similar attacks with the goal of pitting Iraq's Sunnis and Shiites against each other in warfare.",0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,15,Vehicle,,.,,.,,.,,.,,.,,.,,7.5,0,0,16,0,0,-9,,.,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,.,,Casualty numbers for this attack represent an equal division of a cumulative total of casualties covering incidents 201201050007 and 201201050008.,"""3RD LEAD: 60 killed in series of bombings in Iraq Eds: Raises toll; adds attack in southern Iraq,"" DPA (Berlin), January 5, 2012.","""Scores killed in Iraq bombings;  Shiites targeted ahead of holy day near shrines,"" USA TODAY, January 6, 2012.","""BOMBS TARGET SHIITES IN IRAQ,"" Pittsburgh Post-Gazette, January 6, 2012.",START Primary Collection,-9,-9,0,-9,"201201050004, 201201050005, 201201050006, 201201050007"
2.01201E+11,2012,1,5,,1,4/29/2012,153,Pakistan,6,South Asia,Balochistan,Quetta,30.209423,67.018009,1,0,,"01/05/2012: Gunmen kidnapped Khalil Rasjed Dale in Quetta city, Balochistan province, Pakistan. Dale was a Yemen-born British citizen working for the International Committee of the Red Cross (ICRC). His body was found on April 29, 2012 with his throat cut and a note saying he had been killed because no ransom was paid. Tehrik-i-Taliban (TTP) claimed responsibility.",1,1,1,0,,.,0,1,0,6,Hostage Taking (Kidnapping),,.,,.,12,NGO,62,International NGO,International Committee of the Red Cross (ICRC),Aid Worker: Khalil Rasjed Dale,422,International,,.,,.,,,,.,,.,,.,,,,.,Tehrik-i-Taliban Pakistan (TTP),,,,,20442,,,,"The victim was killed because the demands of the kidnappers were not met.  Specifically, no ransom was paid.",0,,,-99,0,1,5,Note left at scene,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,1,0,0,0,0,0,0,,.,,,1,1,0,,115,,,1,30000000,0,0,0,,4,Hostage(s) killed (not during rescue attempt),0,,"""UK aid worker kidnapped in Pakistan beheaded,"" Agence France Presse, April 29, 2012.","""Aid Briton is abducted from Red Cross car,"" The Times (London), January 6, 2012.","""British Red Cross worker kidnapped in southwestern Pakistan,"" Associated Press Newswires, January 5, 2012.",START Primary Collection,0,1,1,1,
2.01201E+11,2012,1,5,,0,,153,Pakistan,6,South Asia,Sindh,Metroville,24.916689,66.999967,1,0,Neighborhood of Karachi,"01/05/2012: Assailants shot and killed an Awami National Party (ANP) leader in Metroville, Karachi city, Sindh province, Pakistan. One of the assailants was also killed in the attack, and an ANP associate was wounded. No group claimed responsibility for the incident, but sources reported that the assailants chanted Taliban slogans on their way to the house.",1,1,1,0,,.,0,1,0,1,Assassination,,.,,.,14,Private Citizens & Property,84,Political Party Member/Rally,Awami National Party (ANP),District West President: Saeed Ahmed Khan,153,Pakistan,,.,,.,,,,.,,.,,.,,,,.,Tehrik-i-Taliban Pakistan (TTP),,,,,20442,,,,,1,,,4,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,2,0,1,1,0,0,1,3,Minor (likely < $1 million),-99,The victim's home was damaged in this attack.,0,,,,,,,,,,,,,,.,,"Khan's Awami National Party (ANP) associate, Bashir Ahmed, was also injured in the attack.  Sources differ on the number of assailants involved in the attack; they report between 4 and 5 assailants.","""ANP, Muttahida activists killed in district west,"" Plus News Pakistan, January 6, 2012.","""Tense prevails in several areas after Thursday's target killings,"" Daily Times, January 7, 2012.","""Eight shot dead as target killings return to haunt city,"" Plus News Pakistan, January 6, 2012.",START Primary Collection,0,0,0,0,
2.01201E+11,2012,1,5,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.949956,66.966571,1,0,Incident occurred in the Orangi Town area of the city.,"01/05/2012: Gunmen on a motorcycle shot and killed two Muttahida Quami Movement (MQM) activists in Orangi town near Karachi city, Sindh province, Pakistan. The victims are thought to have been targeted for their political party affiliation. No group claimed responsibility for the incident.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Muttahida Qaumi Movement (MQM),Members,153,Pakistan,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,2,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,2,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A motorbike was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""ANP, Muttahida activists killed in district west,"" Plus News Pakistan, January 6, 2012.","""Tense prevails in several areas after Thursday's target killings,"" Daily Times, January 7, 2012.","""Target killings: ANP district president and two MQM workers   shot   dead,"" The Express Tribune, January 7, 2012.",START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,5,,0,,4,Afghanistan,6,South Asia,Herat,Pashtun Zarghun,34.278243,62.612239,1,0,,"01/05/2012: An Afghan Wireless cellular tower was destroyed by a hand grenade in Pashtun Zarghun district, Herat province, Afghanistan. There were no injuries in the attack. No group claimed responsibility for the incident.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,16,Telecommunication,90,Telephone/Telegraph,Afghan Wireless Communication Company (AWCC),Cell Phone Tower,4,Afghanistan,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,7,Grenade,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,1,4,Unknown,-99,The mobile phone company tower was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""Gunmen destroy mobile phone tower,"" Afghan Islamic Press (AIP), January 6, 2012.",,,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,5,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.629198,-5.986977,1,0,The incident occurred in Ligoniel area of the city.,"01/05/2012: A soldier discovered an explosive device under the seat of his car in Ligoniel neighborhood, Belfast city, Belfast district, Northern Ireland, United Kingdom. The device was then detonated in a controlled explosion. Oglaigh na hEireann claimed responsibility for the incident.",1,1,1,0,,.,0,0,0,3,Bombing/Explosion,,.,,.,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",British Armed Forces,Scottish Soldier,216,Great Britain,,.,,.,,,,.,,.,,.,,,,.,Oglaigh na hEireann,,,,,30193,,,,,0,,,-99,4,1,2,Call (post-incident),,,.,,,.,,6,Explosives/Bombs/Dynamite,15,Vehicle,,.,,.,,.,,.,,.,,.,An explosive device placed under the driver's seat of the car and linked to a trip wire running to the seatbelt was used in the attack.,0,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""Four held over car bomb bid to kill soldier,"" The Times (London), January 14, 2012.","""Bomb defused under soldier's car in N.Ireland,"" Reuters News, January 6, 2012.","""Bomb found in soldier's car in Belfast,"" Guardian Unlimited, January 7, 2012.",START Primary Collection,0,0,1,1,
2.01201E+11,2012,1,5,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.83552,13.150737,1,0,Incident occurred in the Dala Alemdari ward.,"01/05/2012: Gunmen entered a house and shot dead a retired University of Maiduguri civil servant and his son in Dala Alemdari neighborhood, Maiduguri city, Borno state, Nigeria. The man's wife was also injured in the attack. No group claimed responsibility for the attack.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,147,Nigeria,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,2,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""Nigerian sect kills 2 in northeast state: military,"" Xinhua News Agency, January 5, 2012.",,,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,5,,0,,93,Indonesia,5,Southeast Asia,Aceh,Jalan Aneuk Galong,5.5624,95.321376,1,0,,"01/05/2012: A gunman opened fire on a group of construction workers with a rifle in Jalan Aneuk Galon area, Special Region of Aceh, Indonesia. Three people died in the attack. No group claimed responsibility for the incident.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,1,Business,12,Construction,Unknown,Contruction Workers,93,Indonesia,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,"The specific motive is unknown; however, sources speculated that the attack, one in a string of attacks against construction workers, was part of an effort to destroy the president's political reputation.",0,,,1,0,0,,.,,,.,,,.,,5,Firearms,4,Rifle/Shotgun (non-automatic),,.,,.,,.,,.,,.,,.,A rifle was used in the attack.,3,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,The sources differ on whether the three construction workers were killed or critically wounded.,"""BRIEF: Governor of Indonesia's Aceh urges migrant protection after attacks,"" DPA (Berlin), January 6, 2012.","""ACEH SHOOTING INCIDENTS POLITICALLY MOTIVATED : IMPARSIAL,"" LKBN ANTARA, January 6, 2012.","""GUNMAN SHOOTS THREE CONSTRUCTION WORKERS IN ACEH BESAR,"" LKBN ANTARA, January 5, 2012.",START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,5,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Gharibai,33.862419,70.5198,1,0,,"01/05/2012: Assailants launched rockets at Gharibai village, Frontier Region Kogat, Federally Administered Tribal Areas, Pakistan. One person was injured when a shell fell on her home. No group claimed responsibility for the attack.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,153,Pakistan,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,.,,.,,.,,.,,.,,.,,0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""Woman injured as militant opens fire in Pakistani tribal area,"" The News website, Islamabad, January 7, 2012.",,,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,5,,0,,4,Afghanistan,6,South Asia,Helmand,Sangin district,32.073333,64.833889,3,0,,"01/05/2012: Gunmen shot and killed a district council member in Sangin district, Helmand province, Afghanistan. No group claimed responsibility for the incident, but sources attributed it to the Taliban.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,2,Government (General),18,"Government Personnel (excluding police, military)",Government of Afghanistan,Officia:l Haji Fazel Mohammad,4,Afghanistan,,.,,.,,,,.,,.,,.,,,,.,Taliban,,,,,652,,,,"The specific motive is unknown; however, the Taliban had instituted an assassination campaign against government officials to dissuade others from joining the fight against their group.",1,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,1,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""Afghan official gunned down on way to mosque,"" Associated Press Online, January 5, 2012.","""Update:APNewsNow.,"" The Canadian Press - Broadcast wire, January 5, 2012.",,START Primary Collection,0,0,0,0,
2.01201E+11,2012,1,5,,0,,4,Afghanistan,6,South Asia,Helmand,Shir Ghazi,31.586452,64.404484,2,0,Attack occurred in Southern Afghanistan,"01/05/2012: A roadside bomb detonated in Shir Gazi area, Helmand province, Afghanistan. Three United States North Atlantic Treaty Organization (NATO) troops, Bryan Bell, Matthew Schwartz, and Matthew Seidler, were killed in the blast. No group claimed responsibility; however, sources suspected the Taliban.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,.,,.,4,Military,37,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),Service Members,422,International,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,A roadside bomb was used in the attack.,3,3,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""In Afghanistan, a deadly start to year for NATO,"" International Herald Tribune, January 7, 2012.","""NATO soldier dies in south Afghanistan,"" Associated Press Online, January 6, 2012.","""Eight coalition troops die in 24 hours,"" UPI, January 6, 2012.",START Primary Collection,-9,-9,1,1,
2.01201E+11,2012,1,5,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Kagazai,34.565494,71.477429,2,0,,"01/05/2012: Assailants blew up a government primary school for boys in Kagazai area, Mohmand Agency, Federally Administered Tribal Areas, Pakistan. No one was injured in the attack; however, the school was destroyed. No group claimed responsibility, but authorities attributed the attack to Tehrik-i-Taliban Pakistan (TTP).",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,8,Educational Institution,49,School/University/Educational Building,Government of Pakistan,Boys' Primary School,153,Pakistan,,.,,.,,,,.,,.,,.,,,,.,Tehrik-i-Taliban Pakistan (TTP),,,,,20442,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A school was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""School blown up in Mohmand agency,"" Plus News Pakistan, January 5, 2012.",,,START Primary Collection,0,0,0,0,
