name,par_rank,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top1pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Sioux Falls,0.597814815,0.05672896,0.121532852,0.197855572,0.349589751,0.274292866,0.149277996,0.013310789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of South Alabama,0.582424525,0.131981463,0.138958932,0.205554159,0.275535439,0.247970007,0.125689795,0.012834295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of South Carolina System,0.62122589,0.103657635,0.128515012,0.197615906,0.279783716,0.290427731,0.150849813,0.014841774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University Of South Dakota, South Dakota State Universities And South Dakota School Of Mines And Technology",0.572023852,0.074852081,0.120619174,0.228692137,0.291167779,0.28466883,0.135718454,0.011318855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of South Florida,0.605250257,0.110810263,0.116630948,0.160155367,0.293289912,0.31911351,0.155187841,0.014526786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Southern California,0.718866056,0.108070193,0.094096125,0.088566622,0.146958298,0.562308763,0.402567554,0.078305034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Southern Indiana,0.621287495,0.104563805,0.14994252,0.236045892,0.298454962,0.21099282,0.085665305,0.004816228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Southern Mississippi,0.574211067,0.102283726,0.128068527,0.229013912,0.287562048,0.253071787,0.115529885,0.011536225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Tampa ,0.656779332,0.098177351,0.109803606,0.158927771,0.272903378,0.360187894,0.17956031,0.014334465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Tennessee System,0.682074483,0.101742342,0.118315606,0.177277655,0.267609824,0.335054572,0.189003588,0.0223631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Texas - Pan American,0.352051264,0.102333266,0.146067592,0.196023028,0.328374683,0.227201431,0.111091505,0.00725586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Texas At Arlington,0.614381547,0.101237878,0.108246646,0.135389413,0.282165224,0.372960839,0.193911466,0.018224246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Texas At Austin,0.745227077,0.101555228,0.084527608,0.097897186,0.197293183,0.518726796,0.358132009,0.071049465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Texas At Brownsville,0.290612814,0.124555724,0.207047266,0.242595748,0.267913801,0.157887461,0.073598221,0.004424404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Texas At Dallas,0.680135119,0.10019414,0.088897421,0.095814978,0.201296589,0.513796872,0.333194576,0.044573384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Texas At El Paso,0.413165531,0.114019675,0.144447783,0.193560704,0.290138676,0.257833162,0.122436693,0.005861767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Texas At San Antonio,0.572249496,0.105976428,0.112892699,0.171464566,0.308064561,0.301601746,0.144380072,0.012814503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Texas At Tyler,0.593480835,0.104809508,0.131791209,0.206311494,0.251404136,0.305683653,0.148895614,0.010760105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Texas Of The Permian Basin,0.52729214,0.121347534,0.10400697,0.156083267,0.277955489,0.34060674,0.175904387,0.035384223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of The Arts ,0.688353824,0.111218749,0.242375972,0.229116533,0.213144429,0.204144317,0.079345465,0.005418806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of The Cumberlands,0.546685208,0.112523063,0.1485642,0.257400082,0.295958808,0.185553847,0.105652029,0.007568717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of The District Of Columbia,0.386527157,0.173589621,0.178890436,0.23320861,0.240006062,0.174305271,0.056274135,0.000294785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of The Incarnate Word,0.541997238,0.126456398,0.115723028,0.1676575,0.327664518,0.262498556,0.117360941,0.009838171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of The Ozarks,0.564551914,0.11349726,0.153898692,0.161603713,0.28670544,0.284294895,0.125925141,0.0073988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of The Pacific,0.663727324,0.103539016,0.088634421,0.08489452,0.18566572,0.537266323,0.352191652,0.033243409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of The Sciences In Philadelphia,0.667114543,0.062140568,0.041542746,0.058362453,0.103805511,0.734148721,0.676764161,0.038835775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of The South ,0.796017288,0.108809548,0.0962624,0.132898544,0.242164304,0.419865204,0.245765711,0.043370703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Toledo,0.628790002,0.091853239,0.124667442,0.194712153,0.265722566,0.323044599,0.167391944,0.009356424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Tulsa ,0.668515459,0.114148039,0.117080102,0.129720216,0.236648727,0.402402916,0.269335368,0.045483699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Utah,0.723431506,0.16845699,0.13703788,0.136124165,0.197845156,0.360535809,0.209172024,0.021214598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Vermont And State Agricultural College,0.742560775,0.087260202,0.108094034,0.15737099,0.258589054,0.38868572,0.219002778,0.025021822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Virginia,0.809034313,0.081763737,0.066152968,0.077633206,0.154947415,0.619502673,0.452000849,0.099985168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Virginia's College At Wise ,0.544066134,0.086303389,0.090137915,0.246050174,0.311880047,0.265628474,0.135251683,0.009480781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Washington - Seattle,0.708730982,0.107062594,0.083190423,0.102061509,0.190717573,0.516967901,0.330456718,0.042428246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of West Alabama,0.495350775,0.096009598,0.136695142,0.255216884,0.307596029,0.204482347,0.069655365,0.005065545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of West Florida ,0.601680448,0.125735825,0.126978822,0.212327074,0.279320673,0.255637606,0.109263363,0.006932985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of West Georgia,0.626400615,0.110751537,0.140779859,0.212471867,0.309121226,0.226875511,0.095251687,0.006168725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Wisconsin System,0.688303945,0.075073556,0.108281841,0.176830209,0.303297895,0.336516499,0.168266661,0.017919918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Of Wyoming,0.653260665,0.10190595,0.11182344,0.146503067,0.269433962,0.370333582,0.198063689,0.021819466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Iowa University,0.501764599,0.09045595,0.168451506,0.228379842,0.327108272,0.18560443,0.056295147,0.005551286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urbana University,0.591008767,0.086691434,0.11530021,0.238631139,0.393965794,0.165411422,0.060224691,0.001291093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ursinus College,0.709979415,0.078792591,0.071111287,0.088023126,0.221965905,0.540107091,0.310557336,0.052916929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ursuline College,0.582830968,0.105213633,0.111641514,0.207599556,0.250207367,0.32533793,0.095229835,0.005060496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah College Of Massage Therapy,0.504462518,0.26217501,0.255822693,0.240952033,0.165424772,0.075625492,0.033578124,0.000842389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State University,0.670506387,0.244917732,0.157885614,0.142449777,0.193057285,0.261689592,0.1413396,0.012420969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Valley University,0.665497027,0.240732207,0.167387438,0.150502201,0.194824146,0.246554008,0.129244038,0.010989778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utica College,0.54162621,0.064674197,0.090186611,0.162530844,0.311351926,0.371256423,0.1745392,0.01354873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valdosta State University,0.612726831,0.119186416,0.131426553,0.206684562,0.312830619,0.229871849,0.101775396,0.005948062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia College,0.518749097,0.14234135,0.193033222,0.250223884,0.251492194,0.162909351,0.062982564,0.003012426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley City State University,0.514520635,0.064985906,0.096975596,0.211200983,0.356978616,0.269858898,0.136978413,0.009320229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valparaiso University,0.726216153,0.076623976,0.090183006,0.123339138,0.268703982,0.441149898,0.259902147,0.022536223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vance - Granville Community College,0.420877558,0.166060178,0.243145935,0.292096192,0.204781836,0.09391586,0.022334456,1.12E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt University,0.830050508,0.102595896,0.073358487,0.072832745,0.137858174,0.613354698,0.4715246,0.122272668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanguard University Of Southern California,0.633686676,0.170063306,0.181816955,0.177259254,0.207984437,0.262876048,0.130734296,0.013726747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vassar College,0.794062857,0.103335003,0.142226709,0.154028821,0.193721314,0.406688153,0.235907694,0.033823941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatterott College,0.432040009,0.138593712,0.24715833,0.255324629,0.218288105,0.140635224,0.040417785,0.00266215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaughn College Of Aeronautics And Technology,0.338272644,0.122847548,0.095301048,0.113147319,0.193300814,0.475403271,0.267760552,0.009693783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura County Community College District,0.574532166,0.184125116,0.170915733,0.203853685,0.220226151,0.220879315,0.110146414,0.005858594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vernon College,0.458450861,0.139911695,0.202788412,0.2465686,0.245717139,0.165014155,0.069659501,0.005412403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Valley Community College,0.495193075,0.197910784,0.220255509,0.185714714,0.197318453,0.198800541,0.087915213,0.003975547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria College,0.51509003,0.122095401,0.156341128,0.236109704,0.250559764,0.234894004,0.114563248,0.006975556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Villanova University,0.822329791,0.083879431,0.05958937,0.057957179,0.123263605,0.675310416,0.505620225,0.097455687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vincennes University,0.54374962,0.114518468,0.181823548,0.248988508,0.260565098,0.194104379,0.070194354,0.000678395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia College,0.369963772,0.16770917,0.306901085,0.286945488,0.166415292,0.072028965,0.029174089,0.000675446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Commonwealth University,0.647400858,0.101568626,0.136618816,0.185137269,0.275252591,0.301422697,0.1487763,0.011081372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Highlands Community College,0.451653246,0.171401986,0.20395999,0.309103702,0.223750053,0.091784269,0.029470336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Military Institute,0.740095063,0.044441618,0.053272627,0.089011036,0.156630646,0.656644073,0.425178675,0.024767513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Polytechnic Institute & State University,0.763797142,0.077313411,0.072003362,0.092054579,0.199424683,0.559203965,0.372680074,0.032146706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia State University,0.458169126,0.100796258,0.161505147,0.222399448,0.301273899,0.214025248,0.07735482,0.000480492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Wesleyan College,0.649073514,0.096118107,0.153891974,0.160880738,0.337622899,0.251486282,0.110194754,0.007692776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Western Community College,0.539970374,0.152556303,0.206489027,0.271205628,0.237806764,0.131942277,0.045385621,0.000713445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viterbo University,0.612457416,0.080766955,0.125421435,0.226862959,0.334175838,0.232772813,0.083780032,0.005492209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volunteer State Community College,0.555198258,0.131669659,0.188976839,0.276695676,0.264811334,0.137846493,0.04932596,0.003340556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wabash College,0.698571869,0.057202915,0.069026691,0.111217588,0.23725335,0.525299457,0.339529438,0.057228131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wagner College,0.728187582,0.096928519,0.101082084,0.106756668,0.180403895,0.514828834,0.307254189,0.030329975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wake Forest University,0.844290743,0.081560018,0.067269373,0.073081801,0.17139914,0.606689668,0.457367915,0.103329242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wake Technical Community College,0.591395028,0.151094628,0.194124751,0.265226886,0.246195696,0.14335804,0.051416765,0.002522382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldorf College,0.551301421,0.081332028,0.140783067,0.235896869,0.303286176,0.238701861,0.105162702,0.011426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walla Walla Community College,0.5131767,0.147506356,0.191511415,0.24256205,0.241192966,0.177227213,0.062671523,0.002651446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walla Walla University,0.673508373,0.13230712,0.161163062,0.147802906,0.206876996,0.351849917,0.237402955,0.014073322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walsh University,0.628139932,0.09668348,0.083379557,0.171760813,0.357905984,0.290270166,0.137231912,0.008932992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walters State Community College,0.463645241,0.138322396,0.22617735,0.290781254,0.245012077,0.099706923,0.040295298,0.002063382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Community College,0.606405573,0.152324727,0.188731915,0.213590885,0.251837929,0.193514543,0.063962151,0.004608673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren Wilson College,0.68476781,0.129053322,0.270564992,0.269647891,0.237971516,0.092762279,0.049303145,0.00227439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wartburg College,0.644214079,0.05393402,0.079756779,0.161613986,0.34808735,0.356607865,0.18399276,0.01649021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washburn University - Topeka,0.61248431,0.086461096,0.141942242,0.20687016,0.303660438,0.261066064,0.106538129,0.008980557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Adventist University,0.588517929,0.124820611,0.198778192,0.165920648,0.246926548,0.263554001,0.136024737,0.015302567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington And Jefferson College,0.676732238,0.072888282,0.079313868,0.108572309,0.248976596,0.490248945,0.306473246,0.027191364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington And Lee University,0.887998881,0.08535827,0.074408171,0.055177931,0.150353697,0.634701931,0.499862549,0.130776626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington College,0.740328429,0.076877754,0.085866851,0.139630694,0.258240833,0.439383867,0.251477925,0.038787043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington State Community College,0.475707392,0.162437519,0.221587236,0.275131977,0.203196668,0.1376466,0.040906065,0.002095633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington State University,0.705219965,0.104636663,0.096431072,0.126144922,0.243295204,0.429492139,0.239163275,0.019921403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington University In St. Louis,0.836313981,0.07898728,0.074794752,0.085015446,0.158153884,0.603048638,0.434511158,0.103114078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washtenaw Community College,0.631826639,0.161585698,0.220630201,0.245174687,0.216301819,0.156307594,0.060936161,0.003516589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waubonsee Community College,0.641090745,0.139611632,0.1688619,0.235019631,0.255858834,0.200648003,0.083087256,0.003021094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waukesha County Technical College,0.659509261,0.107908486,0.157888706,0.217022174,0.290962908,0.226217726,0.070488532,0.001837434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayland Baptist University,0.506558258,0.104379327,0.16544331,0.164157486,0.33678347,0.229236407,0.085712515,0.006755581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne Community College,0.466872612,0.151754642,0.203294535,0.28613306,0.244002795,0.114814969,0.03887887,0.000294912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne County Community College District,0.416369902,0.188354929,0.295838215,0.267803936,0.183057583,0.064945337,0.018546624,0.000796992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne State College,0.542366802,0.061443957,0.131240013,0.230340511,0.352825215,0.224150303,0.09270939,0.013188339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne State University,0.591245362,0.122072898,0.153351348,0.186778723,0.24251699,0.29528004,0.154154533,0.015886222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waynesburg University,0.569298458,0.087696692,0.102981559,0.184411807,0.304899494,0.320010448,0.14394985,0.003746952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weatherford College,0.523066154,0.168694834,0.200478565,0.206918542,0.219343587,0.204564473,0.098605639,0.005409348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webber International University,0.529281688,0.090239806,0.142642639,0.204133799,0.292015161,0.270968594,0.132679397,0.001323204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weber State University,0.674220992,0.177541356,0.158386433,0.162043029,0.239209891,0.262819291,0.123298112,0.008565495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster University,0.678166996,0.087793526,0.165840034,0.217611473,0.297191527,0.23156344,0.106054486,0.010436472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellesley College,0.763441385,0.115344722,0.083969278,0.110262113,0.179283304,0.511140583,0.327788467,0.068068838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wells College,0.608300402,0.086346917,0.189361278,0.21652243,0.266870345,0.240899031,0.111364954,0.025359104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wenatchee Valley College,0.508932057,0.1531713,0.201085223,0.235408433,0.222270431,0.188064612,0.064070046,0.001462113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wentworth Institute Of Technology,0.65085187,0.077014756,0.07816029,0.094489496,0.196890512,0.553444947,0.330822104,0.011776518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wesley College,0.611261558,0.081731982,0.118710038,0.171425263,0.324586917,0.3035458,0.097225169,0.004578717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wesleyan University,0.804872018,0.073322039,0.123960612,0.109633563,0.191661871,0.501421915,0.307596856,0.059198409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Chester University Of Pennsylvania,0.698635974,0.090811254,0.106348675,0.134935249,0.300447694,0.367457128,0.156161215,0.012021517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Georgia Technical College,0.506427366,0.187073515,0.234132108,0.246208919,0.221875887,0.110709571,0.031694739,0.000766776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Hills Community College District,0.436388243,0.187221479,0.203040026,0.238579771,0.20363771,0.167521015,0.070013618,0.002150745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Liberty University,0.567299492,0.112325952,0.151365937,0.226044353,0.303696152,0.206567607,0.089503581,0.005740789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Shore Community College,0.475775064,0.150368427,0.215888464,0.275265706,0.240571448,0.117905956,0.043239125,0.003290315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Texas A&M University,0.573865332,0.110642054,0.136082487,0.183699255,0.309496859,0.260079345,0.137927477,0.01232703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Valley-Mission Community College District,0.641011777,0.153843129,0.157520434,0.176823421,0.220382815,0.291430201,0.149445546,0.010366125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Community And Technical College System,0.51569512,0.135747545,0.171017068,0.219536801,0.261175652,0.212522934,0.087989251,0.003753948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Northern Community College,0.47439249,0.192374938,0.284660144,0.25863461,0.169535012,0.094795296,0.034110937,0.002600695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia State University,0.520554741,0.157009053,0.222317675,0.25103507,0.229411465,0.140226737,0.057483153,0.002747214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Virginia University, West Virginia University Institute Of Technology, West Virginia University - Parkersburg, And Potomac State College",0.635603348,0.102512148,0.125473523,0.167878773,0.250271693,0.353863863,0.198182482,0.019197269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Wesleyan College,0.629822545,0.075035476,0.110871975,0.181618486,0.251332217,0.381141844,0.215128428,0.015644138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Carolina University,0.635753309,0.096830124,0.134454783,0.235437246,0.318629449,0.214648398,0.091195368,0.005939419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Connecticut State University,0.691217541,0.095064827,0.125133083,0.157151613,0.268045577,0.354604901,0.173724531,0.008181551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Dakota Technical Institute,0.463701682,0.110597214,0.184977066,0.280001259,0.262509726,0.161914735,0.063222595,0.003857126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Illinois University,0.663957296,0.072949124,0.102018341,0.176345266,0.294824445,0.353862824,0.163213536,0.008388909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western International University,0.478496519,0.176781693,0.2505226,0.251022116,0.186220334,0.135453255,0.035533174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Iowa Tech Community College,0.510492132,0.098288749,0.182001098,0.285729799,0.277586119,0.156394235,0.044027681,0.003148651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Kentucky University,0.580086082,0.105159091,0.156265539,0.240027544,0.295046001,0.203501825,0.091627247,0.008750847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Michigan University,0.735716525,0.089372134,0.106808067,0.162704269,0.279578805,0.361536725,0.185587297,0.014338008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Nebraska Community College,0.469148915,0.133032218,0.21364818,0.270210944,0.223669569,0.15943909,0.0651794,0.001413736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Nevada College,0.514207111,0.204309294,0.193580969,0.234664922,0.224287235,0.143157581,0.059640847,0.00069734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
